"Time","Message","Severity"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:24:25 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:24:25 PM","***","Information"
"2021-05-13 10:24:25 PM","Done!","Information"
"2021-05-13 10:33:12 PM","Start!","Information"
"2021-05-13 10:33:26 PM","Exporting individual resources...","Information"
"2021-05-13 10:33:27 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:33:27 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:33:28 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:33:29 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:33:30 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:33:31 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:33:32 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:33:33 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:33:34 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:33:35 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:33:35 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:33:35 PM","***","Information"
"2021-05-13 10:33:35 PM","Done!","Information"
"2021-05-13 10:39:19 PM","Start!","Information"
"2021-05-13 10:39:31 PM","Exporting individual resources...","Information"
"2021-05-13 10:39:32 PM","Exporting individual ARM Template for Application Insights Smart Detection","Information"
"2021-05-13 10:39:33 PM","Exporting individual ARM Template for wwwdev-cms.extranetusermanager.com-publish","Information"
"2021-05-13 10:39:34 PM","Exporting individual ARM Template for wwwdev-event-registration","Information"
"2021-05-13 10:39:35 PM","Exporting individual ARM Template for wwwdev-gated-content","Information"
"2021-05-13 10:39:36 PM","Exporting individual ARM Template for wwwdev-lookup-crm-email","Information"
"2021-05-13 10:39:37 PM","Exporting individual ARM Template for wwwdev.extranetusermanager.com-sign-in","Information"
"2021-05-13 10:39:38 PM","Exporting individual ARM Template for commondataservice","Information"
"2021-05-13 10:39:39 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 10:39:40 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 10:39:40 PM","            ""location"": ""Global"",","Information"
"2021-05-13 10:39:40 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                    ""location"": ""Microsoft Teams Meeting"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 10:39:41 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/commondataservice""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/commondataservice')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 10:39:41 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 10:39:41 PM","***","Information"
"2021-05-13 10:39:41 PM","Done!","Information"
"2021-05-13 11:18:45 PM","Start!","Information"
"2021-05-13 11:19:09 PM","Exporting individual resources...","Information"
"2021-05-13 11:19:10 PM","Exporting individual ARM Template for eitdev-siteprovisioning","Information"
"2021-05-13 11:19:11 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite","Information"
"2021-05-13 11:19:12 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite-Customizations","Information"
"2021-05-13 11:19:13 PM","Exporting individual ARM Template for eitdev-siteprovisioning/EUMSites_Helper","Information"
"2021-05-13 11:19:14 PM","Exporting individual ARM Template for eitdev-siteprovisioning/UpdateSitesList","Information"
"2021-05-13 11:19:15 PM","Exporting individual ARM Template for CreateSite-CompleteListSubmission","Information"
"2021-05-13 11:19:16 PM","Exporting individual ARM Template for CreateSite-ProvisionSite","Information"
"2021-05-13 11:19:17 PM","Exporting individual ARM Template for CreateSite-SubmitForm","Information"
"2021-05-13 11:19:18 PM","Exporting individual ARM Template for ValidateBearerToken","Information"
"2021-05-13 11:19:19 PM","Exporting individual ARM Template for azureautomation","Information"
"2021-05-13 11:19:19 PM","Exporting individual ARM Template for office365","Information"
"2021-05-13 11:19:21 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-13 11:19:22 PM","Exporting individual ARM Template for teams","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/azureautomation""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/azureautomation')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/teams""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/teams')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-13 11:19:23 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-13 11:19:23 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-13 11:19:23 PM","***","Information"
"2021-05-13 11:19:23 PM","Done!","Information"
"2021-05-31 10:52:31 PM","Start!","Information"
"2021-05-31 10:53:19 PM","Exporting individual resources...","Information"
"2021-05-31 10:53:20 PM","Exporting individual ARM Template for azureautomation","Information"
"2021-05-31 10:53:21 PM","Exporting individual ARM Template for sharepointonline","Information"
"2021-05-31 10:53:22 PM","Exporting individual ARM Template for office365","Information"
"2021-05-31 10:53:23 PM","Exporting individual ARM Template for eitdev-siteprovisioning","Information"
"2021-05-31 10:53:25 PM","Exporting individual ARM Template for eitdev-siteprovisioning/EUMSites_Helper","Information"
"2021-05-31 10:53:25 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite-Customizations","Information"
"2021-05-31 10:53:26 PM","Exporting individual ARM Template for eitdev-siteprovisioning/CreateSite","Information"
"2021-05-31 10:53:27 PM","Exporting individual ARM Template for eitdev-siteprovisioning/UpdateSitesList","Information"
"2021-05-31 10:53:28 PM","Exporting individual ARM Template for ValidateBearerToken","Information"
"2021-05-31 10:53:29 PM","Exporting individual ARM Template for CreateSite-ProvisionSite","Information"
"2021-05-31 10:53:30 PM","Exporting individual ARM Template for teams","Information"
"2021-05-31 10:53:31 PM","Exporting individual ARM Template for CreateSite-SubmitForm","Information"
"2021-05-31 10:53:32 PM","Exporting individual ARM Template for CreateSite-CompleteListSubmission","Information"
"2021-05-31 10:53:33 PM","Exporting individual ARM Template for kvEUMSites","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/azureautomation""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/azureautomation')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/sharepointonline""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/sharepointonline')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/teams""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/teams')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","            ""location"": ""canadacentral"",","Information"
"2021-05-31 10:53:36 PM","""location"": ""[resourceGroup().location]"",","Information"
"2021-05-31 10:53:36 PM","***","Information"
"2021-05-31 10:53:36 PM","                                ""id"": ""/subscriptions/b906693c-5167-4a56-bbf3-b56142ee7219/providers/Microsoft.Web/locations/canadacentral/managedApis/office365""","Information"
"2021-05-31 10:53:36 PM","""id"": ""[concat('/subscriptions/', subscription().subscriptionId, '/providers/Microsoft.Web/locations/', resourceGroup().location, '/managedApis/office365')]""","Information"
"2021-05-31 10:53:36 PM","***","Information"
